duty_name,duty_addr,wgs84lon,wgs84lat,dutyTel,dutyEmclsName
의료법인은성의료재단좋은선린병원,경상북도 포항시 북구 대신로 43 (대신동),129.36704339734024,36.048089061494764,"054-245-5000, 054-245-5200",지역응급의료기관
의료법인은혜와감사의료재단화성중앙종합병원,경기도 화성시 향남읍 발안로 5,126.910365631779,37.13118966594901,"031-352-8114, 031-371-7998",지역응급의료기관
의료법인인봉의료재단뉴고려병원,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",126.66022763544733,37.64095507933562,"031-998-8129, 031-980-9119",지역응급의료센터
의료법인인봉의료재단영등포병원,서울특별시 영등포구 당산로31길 10 (당산동3가),126.89561402986,37.526858089517,"02-2635-2809, 02-2632-0013",응급실운영신고기관
의료법인인성의료재단한림병원,인천광역시 계양구 장제로 722 (작전동),126.73435495537973,37.53218449100167,"032-540-9114, 032-540-9119",지역응급의료센터
의료법인인성의료재단함평성심병원,"전라남도 함평군 함평읍 영수길 132, 함평성심병원",126.519805555555550,35.061886111111114,"061-324-0001, 061-324-0072",응급실운영신고기관
의료법인인화재단한국병원,충청북도 청주시 상당구 단재로 106 (영운동),127.49659485930336,36.61950588971749,"043-222-7000, 043-222-6177",지역응급의료센터
의료법인일산복음병원,"경기도 고양시 일산동구 고양대로 760, 가동 (중산동, 일산복음병원)",126.7801254241406,37.68205457051212,"031-977-5000, 031-929-0330",응급실운영신고기관
의료법인자산의료재단제천서울병원,충청북도 제천시 숭문로 57 (서부동),128.20613928597677,37.13857101389598,"043-642-7606, 043-643-2327",지역응급의료센터
의료법인자인의료재단(더자인병원),"경기도 고양시 덕양구 중앙로 555, /중앙로557번길 14, 지하1(일부),1-6층 (행신동)",126.83568238933726,37.62297864974611,"031-930-3114, 031-930-3119",응급실운영신고기관
의료법인장호의료재단녹동현대병원,전라남도 고흥군 도양읍 차경구렁목길 215,127.14569777683869,34.5461939078177,"061-840-1200, 061-840-1119",지역응급의료기관
의료법인정민의료재단보은한양병원,충청북도 보은군 보은읍 보은로 102,127.71821043397682,36.48327155579628,"043-544-1500, 070-7575-2853",지역응급의료기관
의료법인정산의료재단효성병원,충청북도 청주시 상당구 쇠내로 16 (금천동),127.49558522201268,36.624556372628305,"043-221-5000, 043-221-2192",지역응급의료센터
의료법인정안의료재단중앙병원,"울산광역시 남구 문수로 472, 중앙병원 (신정동)",129.3048401436768,35.53208761614168,"052-226-1100, 052-226-1119",지역응급의료센터
의료법인정화의료재단 봉생기념병원,"부산광역시 동구 중앙대로 401 (좌천동, 봉생병원)",129.0505708823645,35.13085783627095,"051-664-4000, 051-664-4119",지역응급의료기관
의료법인조윤의료재단영동병원,충청북도 영동군 영동읍 대학로 106,127.7808325647,36.1852328446,"043-740-9000, 043-740-9333",지역응급의료기관
의료법인창녕서울의료재단창녕서울병원,경상남도 창녕군 창녕읍 창녕대로 122,128.4976162683357,35.53476250295272,"055-532-1975, 055-530-7671",응급실운영신고기관
의료법인청구성심병원,서울특별시 은평구 통일로 873 (갈현동),126.91955399169245,37.62079154435882,"02-350-3300, 02-383-0129",지역응급의료기관
의료법인청아의료재단청아병원,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),128.50971731844322,35.24798366104159,"055-230-1500, 055-230-1700",지역응급의료기관
의료법인청파의료재단송탄중앙병원,경기도 평택시 오좌동길 17-16 (독곡동),127.0641653404409,37.0885408447458,"031-612-7000, 031-612-7000",응급실운영신고기관
의료법인칠석의료재단사랑의병원,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",126.84486352776976,37.327020396286656,"031-439-3000, 031-414-6656",지역응급의료기관
의료법인태성의료재단제일조은병원,충청북도 음성군 금왕읍 음성로1230번길 10,127.59853452216106,36.99760379156879,"043-883-8800, 043-883-7755",응급실운영신고기관
의료법인토마스의료재단윌스기념병원,경기도 수원시 팔달구 경수대로 437 (인계동),127.0254583588438,37.26502978126203,"031-223-2233, 031-240-6119",지역응급의료기관
의료법인풍산의료재단동부제일병원,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",127.1090292210168,37.60067564592665,"02-437-5011, 02-490-8880",지역응급의료기관
의료법인플러스의료재단단원병원,"경기도 안산시 단원구 원포공원1로 20, 동의성단원병원 (초지동)",126.81357021652913,37.3002188172703,"031-8040-6600, 031-8040-5911",지역응급의료기관
의료법인한국의료재단한국병원,전라남도 순천시 우명길 42 (연향동),127.51235838977138,34.947741459842966,"061-740-5000, 061-740-5119",지역응급의료기관
의료법인한마음의료재단 여수제일병원,"전라남도 여수시 쌍봉로 70 (학동, (학동))",127.66355833333331,34.766166666666656,"061689-8123, 061-689-8119",지역응급의료기관
의료법인한마음의료재단하나병원,충청북도 청주시 흥덕구 2순환로 1262 (가경동),127.43081864239413,36.623474045244464,"043-230-6114, 043-230-6594",지역응급의료센터
의료법인한전의료재단 한일병원,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",127.02902417950423,37.64611570419094,"02-901-3114, 02-901-3119",지역응급의료센터
의료법인합포의료재단에스엠지연세병원,"경상남도 창원시 마산합포구 3·15대로 76 (월남동2가, 합포의료재단)",128.56163160027907,35.18635329986849,"055-243-0100, 055-240-7777",지역응급의료센터
의료법인해민의료재단 세안종합병원,전라남도 목포시 고하대로 795-2 (연산동),126.38033941552498,34.817030098221025,"061-260-6700, 061-260-6666",지역응급의료기관
의료법인행복나눔의료재단장성병원,전라남도 장성군 장성읍 역전로 171,126.78361958777766,35.305871659607845,"061-390-9000, 061-390-9119",지역응급의료기관
의료법인행촌의료재단 해남종합병원,전라남도 해남군 해남읍 해남로 45,126.61268333333333,34.571547222222215,"061-536-4116, 061-530-0119",지역응급의료기관
의료법인환명의료재단조은금강병원,경상남도 김해시 김해대로 1814-37 (삼계동),128.8615781975,35.2623038386,"055-330-0300, 055-330-0200",지역응급의료기관
의료법인힐링의료재단옥천성모병원,충청북도 옥천군 옥천읍 성왕로 1195,127.57197742757523,36.313345842294304,"043-730-7000, 043-730-7119",지역응급의료기관
의산의료재단강릉고려병원,강원특별자치도 강릉시 옥가로 30 (옥천동),128.89982468955142,37.75910092005996,"033-642-1988, 033-647-7582",응급실운영신고기관
이화여자대학교의과대학부속목동병원,서울특별시 양천구 안양천로 1071 (목동),126.8862159683056,37.53654282637804,"02-2650-5114, 02-2650-5911",권역응급의료센터
이화여자대학교의과대학부속서울병원,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",126.8362659275,37.557261149,"1522-7000, 02-6986-5119",지역응급의료센터
인산의료재단메트로병원,"경기도 안양시 만안구 명학로33번길 8 (안양동, 메트로병원)",126.93529986382785,37.378597979767605,"031-467-9000, 031-467-9998",응급실운영신고기관
인성병원,강원특별자치도 춘천시 금강로 39 (낙원동),127.7268803699377,37.88124367430593,"033-253-3030, 033-259-8119",응급실운영신고기관
인제대학교 해운대백병원,부산광역시 해운대구 해운대로 875 (좌동),129.182181239924,35.17334313589264,"051-797-0100, 051-797-0135",권역응급의료센터
인제대학교부산백병원,"부산광역시 부산진구 복지로 75, 진사로83번길 81, 1층(일부), 3층 (개금동)",129.02057150748322,35.146454469689104,"051-890-6114, 051-890-5995",지역응급의료센터
인제대학교상계백병원,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",127.06311619032102,37.6485812672986,"02-950-1114, 02-950-1119",지역응급의료센터
인제대학교일산백병원,경기도 고양시 일산서구 주화로 170 (대화동),126.75031388046008,37.67436543525074,"031-910-7114, 031-910-7114",지역응급의료센터
인천광역시의료원,"인천광역시 동구 방축로 217 (송림동, 인천광역시 의료원)",126.66861045817642,37.47884441174466,"032-580-6000, 032-580-6119",지역응급의료기관
인천광역시의료원백령병원,"인천광역시 옹진군 백령면 백령로 233, 인천광역시의료원 백령병원",124.72111307252132,37.96801574541532,"032-836-1731, 032-836-1732",지역응급의료기관
인천기독병원,인천광역시 중구 답동로30번길 10 (율목동),126.63208102847187,37.47122873588076,"032-270-8000, 032-270-8300",지역응급의료기관
인천더드림병원,인천광역시 계양구 계양대로 123(작전동),126.72225367019578,37.53499881280362,"032-282-7575, 032-282-7575",응급실운영신고기관
인천사랑병원,인천광역시 미추홀구 미추홀대로 726 (주안동),126.680345104401,37.4620681991805,"032-425-2001, 032-457-2119",지역응급의료센터
인천세종병원,"인천광역시 계양구 계양문화로 20-  (작전동, (작전동))",126.7368531237,37.5325382832,"032-240-8000, 032-240-8119",지역응급의료센터
인천적십자병원,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",126.6875335314,37.4185669257,"032-899-4000, 032-899-4118",지역응급의료기관
인천힘찬종합병원,"인천광역시 남동구 논현로 72, 인천힘찬종합병원 (논현동)",126.714686842521,37.4010623210136,"032-1899-2220, 032-459-3168",지역응급의료기관
인하대학교의과대학부속병원,인천광역시 중구 인항로 27 (신흥동3가),126.631868269228,37.4584235016321,"032-890-2114, 032-890-2301",권역응급의료센터
임실군보건의료원,전북특별자치도 임실군 임실읍 호국로 1680,127.28697578028248,35.61249558187053,"063-640-3102, 063-640-3119",지역응급의료기관
장수군보건의료원,전북특별자치도 장수군 장수읍 장천로 247,127.52014287444382,35.654664903392614,"063-351-8000, 063-350-2119",지역응급의료기관
장흥우리병원,전라남도 장흥군 장흥읍 흥성로 83,126.91109914454887,34.67838230801459,"061-862-6262, 061-860-0119",지역응급의료기관
재단법인 베스티안재단 베스티안부산병원,부산광역시 북구 화명대로 1 (화명동),129.00862669149657,35.235586741528486,"051-332-7575, 070-7603-1721",응급실운영신고기관
재단법인베스티안재단베스티안병원,충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0,127.3216412104,36.6364279047,"043-910-7575, 043-904-8925",지역응급의료기관
재단법인베스티안재단베스티안서울병원,서울특별시 성동구 왕십리로 382 (하왕십리동),127.028019796271,37.5651102845783,"02-3452-7575, 02-6211-7965",응급실운영신고기관
재단법인아산사회복지재단 서울아산병원,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",127.10823825113607,37.526563966361216,"02-3010-3114, 02-3010-3333",지역응급의료센터
재단법인아산사회복지재단보령아산병원,충청남도 보령시 죽성로 136 (죽정동),126.62282846665184,36.38113998244595,"041-930-5114, 041-930-5333",지역응급의료기관
재단법인아산사회복지재단정읍아산병원,전북특별자치도 정읍시 충정로 606-22 (용계동),126.82346011194952,35.58899495218047,"063-530-6000, 063-530-6129",지역응급의료센터
재단법인예수병원유지재단예수병원,"전북특별자치도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",127.13325187439274,35.81440117465108,"063-230-8114, 063-230-8280",지역응급의료센터
재단법인일신기독교선교회 일신기독병원,부산광역시 동구 정공단로 27 (좌천동),129.0545970475024,35.13550455261155,"051-630-0300, 051-630-0415",응급실운영신고기관
재단법인천주교부산교구유지재단 메리놀병원,부산광역시 중구 중구로 121 (대청동4가),129.03246380102908,35.107580971280804,"051-465-8801, 051-461-2300",지역응급의료기관
전남대학교병원,광주광역시 동구 제봉로 42 (학동),126.92158688926376,35.141852541291165,"1899-0000, 062-220-6801",권역응급의료센터
전라남도강진의료원,전라남도 강진군 강진읍 탐진로 5,126.75789950922355,34.63681860822126,"061-433-2167, 061-430-1109",지역응급의료기관
전라남도순천의료원,전라남도 순천시 서문성터길 2 (매곡동),127.48303613267494,34.95798908690572,"061-759-9114, 061-759-9119",지역응급의료기관
전북대학교병원,전북특별자치도 전주시 덕진구 건지로 20 (금암동),127.1393674038135,35.84697279303408,"063-250-1114, 063-250-1131",권역응급의료센터
전북특별자치도군산의료원,"전북특별자치도 군산시 의료원로 27 (지곡동,(지곡동, 군산의료원))",126.71189936455204,35.95497072788432,"063-472-5000, 063-472-5130",지역응급의료센터
전북특별자치도남원의료원,전북특별자치도 남원시 충정로 365 (고죽동),127.40719103150715,35.43189945917936,"063-620-1114, 063-620-1119",지역응급의료센터
전주고려병원,전북특별자치도 전주시 덕진구 안덕원로 367 (산정동),127.16713261021835,35.839839476593305,"063-240-7300, 063-240-7330",응급실운영신고기관
제일병원,경상남도 진주시 진주대로 885 (강남동),128.0899464997,35.1793997485,"055-750-7123, 055-750-7119",지역응급의료센터
제주대학교병원,"제주특별자치도 제주시 아란13길 15-  (아라일동,제주대학교병원 (아라일동))",126.54525733713078,33.46727330825531,"064-717-1114, 064-717-1903",지역응급의료센터
제주한라병원,"제주특별자치도 제주시 도령로 65-  (연동, (연동))",126.48507635686154,33.489946745300735,"064740-5000, 064-740-5159",권역응급의료센터
조선대학교병원,광주광역시 동구 필문대로 365 (서석동),126.92683853357782,35.13854706991291,"1811-7474, 062-220-3280",권역응급의료센터
조은오산병원,경기도 오산시 오산로 307 (오산동),127.06824064919108,37.15432658078726,"1544-5355, 031-373-8119",응급실운영신고기관
좋은문화병원,부산광역시 동구 범일로 119 (범일동),129.05906375734872,35.1407239889452,"051-644-2002, 051-630-0909",지역응급의료기관
중앙대학교광명병원,경기도 광명시 덕안로 110(일직동),126.885910072451,37.4245974351169,"1811-7800, 02-2222-1351",지역응급의료센터
중앙대학교병원,서울특별시 동작구 흑석로 102 (흑석동),126.96079378447554,37.50707428493414,"1800-1114, 02-6299-1338",지역응급의료센터
진도한국병원,전라남도 진도군 진도읍 남문길 48,126.26412429142383,34.482432541575456,"061-544-2051, 061-244-2310",지역응급의료기관
진안군의료원,전북특별자치도 진안군 진안읍 진무로 1145-0,127.43207008323515,35.79518695884379,"063-430-7000, 063-430-7119",지역응급의료기관
진주복음병원,경상남도 진주시 진양호로 370 (신안동),128.06939115519654,35.185376569664825,"055-749-7110, 055-749-7119",지역응급의료기관
진주세란병원,경상남도 진주시 진주대로 829 (주약동),128.09295064588534,35.17448762105697,"055-760-7578, 055-760-7575",응급실운영신고기관
차의과학대학교 강남차병원,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",127.03466865188072,37.506800025850865,"02-3468-3000, 02-3468-3060",응급실운영신고기관
차의과학대학교부속구미차병원,경상북도 구미시 신시로10길 12 (형곡동),128.34054647885028,36.11452808183706,"054-450-9700, 054-450-9998",권역응급의료센터
차의과학대학교분당차병원,경기도 성남시 분당구 야탑로 59 (야탑동),127.125083678928,37.4101145912911,"031-780-5000, 031-780-5840",권역응급의료센터
참조은병원,경기도 광주시 광주대로 45 (경안동),127.26022384023878,37.41095382720454,"1600-9955, 031-881-9119",지역응급의료센터
창원경상국립대학교병원,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",128.7078072393552,35.19921298418469,"055-214-2000, 055-214-1339",지역응급의료센터
창원파티마병원,경상남도 창원시 의창구 창이대로 45 (명서동),128.6444852768,35.2372418321,"055-270-1000, 055-270-1119",지역응급의료센터
창원한마음병원,경상남도 창원시 의창구 용동로57번길 8 (사림동),128.699059273138,35.2379796340839,"055-225-0000, 055-225-0350",지역응급의료센터
철원병원,강원특별자치도 철원군 갈말읍 명성로 208-0,127.30802768817259,38.15033057072112,"033-452-5011, 033-450-3300",지역응급의료기관
첨단종합병원,광주광역시 광산구 첨단중앙로170번길 59 (쌍암동),126.84530205666944,35.22113373578457,"062-601-8000, 062-601-8119",지역응급의료센터
청송군보건의료원,경상북도 청송군 청송읍 의료원길 19,129.0526608512385,36.43104059070308,"054-870-7100, 054-870-7119",지역응급의료기관
청양군보건의료원,충청남도 청양군 청양읍 칠갑산로7길 54,126.80455836964052,36.45529646339589,"041-942-3401, 041-940-4951",지역응급의료기관
청주성모병원,충청북도 청주시 청원구 주성로 173-19 (주중동),127.48546957073641,36.673801330174406,"043-219-8000, 043-219-8119",지역응급의료센터
청주현대병원,충청북도 청주시 흥덕구 비하로 65 (비하동),127.42463434124867,36.632987414750296,"043-237-2114, 043-237-1119",응급실운영신고기관
추병원,경기도 의정부시 평화로 650 (의정부동),127.0450970956,37.7499600932,"031-845-7777, 031-845-8313",지역응급의료기관
충남대학교병원,"대전광역시 중구 문화로 282 (대사동, 충남대학교병원)",127.41546133417684,36.31696055071064,"1599-7123, 042-280-8129",권역응급의료센터
충북대학교병원,"충청북도 청주시 서원구 1순환로 776-0 (개신동,충북대학교병원)",127.4614360502226,36.624166824834546,"043-269-6114, 043-269-6114",권역응급의료센터
충주미래병원,"충청북도 충주시 국원대로 99-0, 0동 (교현동,미래병원)",127.927925696639,36.9804284762737,043-852-9119,응급실운영신고기관
충청남도공주의료원,충청남도 공주시 무령로 77 (웅진동),127.10921562289595,36.45905455773722,"041-962-1111, 041-962-1365",지역응급의료기관
충청남도서산의료원,충청남도 서산시 중앙로 149 (석림동),126.46515725738562,36.77556877677842,"041-689-7000, 041-689-7119",지역응급의료센터
충청남도천안의료원,충청남도 천안시 동남구 충절로 537 (삼룡동),127.17992025598447,36.775359921186194,"041-570-7200, 041-570-7119",지역응급의료기관
충청남도홍성의료원,충청남도 홍성군 홍성읍 조양로 224,126.67440672396913,36.59933992060475,"041-630-6251, 041-630-6119",지역응급의료센터
충청북도 청주의료원,"충청북도 청주시 서원구 흥덕로 48-0 (사직동,청주의료원)",127.473087555201,36.6401389722304,"043-279-2300, 043-279-0119",지역응급의료기관
충청북도충주의료원,충청북도 충주시 안림로 239-50 (안림동),127.9703586011334,36.97956732195825,"043-871-0114, 043-871-0119",지역응급의료기관
칠곡경북대학교병원,"대구광역시 북구 호국로 807, 칠곡경북대학교병원(임상실습동 1~11층 포함) (학정동)",128.564408469835,35.9560830613237,"053-200-2000, 053-200-2100",지역응급의료센터
큐병원,부산광역시 사하구 낙동남로 1401 (하단동),128.96489218029475,35.10658381193713,"051-207-4343, 051-207-4044",응급실운영신고기관
태안군보건의료원,충청남도 태안군 태안읍 서해로 1952-16,126.32320735565844,36.75191402131483,"041-671-5300, 041-671-5319",지역응급의료기관
태황의료재단한성병원,경상남도 창녕군 창녕읍 교리1길 2,128.4934147264,35.5421522771,"0555305000, 055-530-5119",지역응급의료기관
파주한빛병원,"경기도 파주시 탄현면 평화로574번길 17, (의)청학의료재단 파주성모병원.요양병원",126.72122440556852,37.773953454183484,"031-8071-1661, 070-5091-3772",응급실운영신고기관
평창군보건의료원,강원특별자치도 평창군 평창읍 노성로 11,128.3890508672411,37.360577433652736,"033-332-4000, 033-330-4812",지역응급의료기관
포항성모병원,경상북도 포항시 남구 대잠동길 17 (대잠동),129.33981334567275,36.01585627687779,"054-272-0151, 054-260-8600",권역응급의료센터
포항세명기독병원,경상북도 포항시 남구 포스코대로 351 (대도동),129.3615706051,36.0181008246,"054-275-0005, 054-289-1711",지역응급의료센터
하나병원,"경상남도 사천시 사천읍 진삼로 1468-8, 하나병원",128.086480599028,35.0822158154719,"055-855-1112, 070-4567-9611",응급실운영신고기관
하남성심병원,광주광역시 광산구 용아로 259 하남성심병원 (산정동),126.800894228816,35.1664063968,"062-953-6000, 062-958-1250",지역응급의료기관
하늘정형외과의원,"인천광역시 중구 하늘중앙로 193, 조양타워 6층(일부),7층 605호, 701호 (중산동)",126.5632024449348,37.48951057425082,032-747-1321,응급실운영신고기관
하동중앙의원,경상남도 하동군 하동읍 연화길 6,127.75322730361014,35.07144347237017,"055-883-0222, 055-883-0222",응급실운영신고기관
학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",127.02647086385966,37.58715608002366,"1577-0083, 02-920-5374",권역응급의료센터
학교법인 춘해병원,"부산광역시 부산진구 중앙대로 605, 지상1층~지상9층 (범천동)",129.05854773411613,35.147036979509224,"051-638-8000, 051-608-0119",지역응급의료기관
학교법인)동의병원,"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",129.0767443760438,35.169922174960384,"051-867-5101, 051-850-8777",지역응급의료기관
학교법인가톨릭학원가톨릭대학교대전성모병원,대전광역시 중구 대흥로 64 (대흥동),127.42027313317438,36.32302490017959,"042-220-9114, 042-220-9118",지역응급의료센터
학교법인가톨릭학원가톨릭대학교서울성모병원,서울특별시 서초구 반포대로 222 (반포동),127.00472725970137,37.501800804785276,"0215881511, 02-2258-2370",지역응급의료센터
학교법인건양교육재단건양대학교병원,"대전광역시 서구 관저동로 158, 건양대학교병원 &#40;관저동&#41;",127.34263046359918,36.306711701457246,"1577-3330, 042-600-9119",권역응급의료센터
학교법인건양교육재단건양대학교부여병원,충청남도 부여군 부여읍 계백로 200,126.90169662482884,36.275554094438235,"041-837-1200, 041-837-1201",지역응급의료기관
학교법인동은학원순천향대학교부속천안병원,충청남도 천안시 동남구 순천향6길 31 (봉명동),127.135666806479,36.8023584971179,"041-570-2114, 041-590-7019",권역응급의료센터
학교법인성균관대학삼성창원병원,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",128.592430520838,35.242599227316994,"055-233-8899, 055-233-6119",권역응급의료센터
학교법인울산공업학원울산대학교병원,"울산광역시 동구 대학병원로 25, 울산대학교병원 (전하동)",129.4288047478,35.5200593154,"052-250-7000, 052-250-7000",권역응급의료센터
학교법인을지학원대전을지대학교병원,대전광역시 서구 둔산서로 95 (둔산동),127.38199955857135,36.355068712678154,"042-611-3000, 042-259-1119",지역응급의료센터
학교법인을지학원의정부을지대학교병원,"경기도 의정부시 동일로 712, 을지대학교 의정부캠퍼스 및 부속병원 (금오동)",127.050695679688,37.7518290378344,"031-951-1000, 031-8074-0119",지역응급의료센터
한강수병원,"서울특별시 영등포구 영등포로 83, 한강수병원 (양평동1가)",126.890913736375,37.5224047841717,"02-1800-7119, 02-2063-8413",응급실운영신고기관
한국보훈복지의료공단 부산보훈병원,부산광역시 사상구 백양대로 420 (주례동),129.00656514354415,35.15333436517864,"051-601-6000, 051-601-6180",지역응급의료기관
한국보훈복지의료공단 인천보훈병원,"인천광역시 미추홀구 인주대로 138, 인천보훈병원 지(1,2),1~7층 (용현동)",126.6526043685,37.4557028395,032-363-9800,응급실운영신고기관
한국보훈복지의료공단 중앙보훈병원,서울특별시 강동구 진황도로61길 53 (둔촌동),127.14671886173552,37.528220900896635,"02-2225-1111, 02-2225-1100",지역응급의료센터
한국보훈복지의료공단대구보훈병원,대구광역시 달서구 월곡로 60 (도원동),128.55164640976287,35.80313747018647,"053-630-7000, 053-630-7014",지역응급의료기관
한국원자력의학원원자력병원,"서울특별시 노원구 노원로 75, 한국원자력의학원 (공릉동)",127.08269315796588,37.628815981330355,"02-970-2114, 02-970-2620",지역응급의료기관
한림대학교강남성심병원,"서울특별시 영등포구 신길로 1 (대림동, 강남성심병원)",126.9086725295,37.4932492859,"02-829-5114, 02-829-5119",지역응급의료센터
한림대학교동탄성심병원,경기도 화성시 큰재봉길 7 (석우동),127.08000809235827,37.216650193541184,"031-8086-3000, 031-8086-2119",지역응급의료센터
한림대학교성심병원,경기도 안양시 동안구 관평로170번길 22 (평촌동),126.9619708207,37.3916511961,"031-380-1500, 031-380-1500",권역응급의료센터
한림대학교춘천성심병원,강원특별자치도 춘천시 삭주로 77 (교동),127.73989454269613,37.88413581388737,"033-240-5000, 033-240-5219",권역응급의료센터
한림대학교한강성심병원,"서울특별시 영등포구 버드나루로7길 12 (영등포동7가, 한강성심병원)",126.91033000120589,37.52346674579277,"02-2639-5114, 02-2639-5555",응급실운영신고기관
한마음병원,제주특별자치도 제주시 연신로 52   (이도이동),126.54622454609037,33.4962612399279,"064-750-9000, 064-750-9119",지역응급의료센터
한양대학교구리병원,경기도 구리시 경춘로 153 (교문동),127.13250756940002,37.6012760077,"1644-9118, 1644-9118",지역응급의료센터
한양대학교병원,서울특별시 성동구 왕십리로 222-1 (사근동),127.04488284061982,37.559944533564746,"02-2290-8114, 02-2290-8284",권역응급의료센터
한일병원,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",128.128547657113,35.16696519825003,"055-759-7777, 055-750-1333",지역응급의료센터
함양성심병원,경상남도 함양군 함양읍 고운로 70,127.72924773802185,35.52046827900683,"055-963-4322, 055-964-4322",지역응급의료기관
해남우리종합병원,전라남도 해남군 옥천면 해남로 597,126.64658297551144,34.58423738321411,"061530-7000, 061-530-7119",지역응급의료기관
해피뷰병원,광주광역시 북구 경열로 216 (유동),126.9066923373126,35.15846280570811,"062-519-9000, 062-519-9119",응급실운영신고기관
행복한병원,경상남도 밀양시 하남읍 수산중앙로 56-2,128.7114865036199,35.37461994215032,055-391-0090,응급실운영신고기관
행복한병원,"대구광역시 달성군 유가읍 테크노순환로12길 4, 1층,4~6층(1층 사우나홀,113~117호,119~120호,405~407호,5층,601~607호",128.47043956090056,35.69330550768229,"053-210-8000, 053-210-8082",응급실운영신고기관
현대병원,경기도 남양주시 진접읍 봉현로 21,127.17984989970033,37.715486551355895,"031-574-9118~9, 031-574-0114",지역응급의료센터
현대병원,충청남도 아산시 시민로 388 (온천동),127.00097027728451,36.78311829920936,"041-546-3636, 041-546-7744",지역응급의료기관
현대유비스병원,인천광역시 미추홀구 독배로 503 (숭의동),126.64314168953122,37.461743833494644,"032-888-7575, 032-890-5582",지역응급의료기관
혜민병원,서울특별시 광진구 자양로 85 (자양동),127.08360130258502,37.535315660180416,"02-2049-9000, 02-2049-9119",지역응급의료기관
혜성병원,"경기도 남양주시 경춘로1308번길 4, 1층일부~10층 (평내동)",127.238321935956,37.6501095660175,0318151119,응급실운영신고기관
홍익병원,"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",126.8636640030062,37.52844147447355,"02-2693-5555, 02-2600-0777",지역응급의료기관
홍천아산병원,강원특별자치도 홍천군 홍천읍 산림공원1길 17,127.89490721695594,37.69082165229579,"033-430-5211, 033-430-5119",지역응급의료기관
화성디에스병원,"경기도 화성시 남양읍 시청로160번길 46-13, 1,3~8층",126.82571090454118,37.19922971137399,"1600-5982, 031-5180-7777",지역응급의료기관
화성유일병원,경기도 화성시 남양읍 남양로920번길 6,126.83265357240964,37.21778332253106,"031-355-0119, 031-351-0129",응급실운영신고기관
화순고려병원,전라남도 화순군 화순읍 충의로 109,126.98963562835072,35.05595373646754,"061-370-3700, 061-370-3778",응급실운영신고기관
화순성심병원,전라남도 화순군 화순읍 만연로 31,126.98987847235264,35.05844089636795,"061-370-9114, 061-370-9118",응급실운영신고기관
화순전남대학교병원,전라남도 화순군 화순읍 서양로 322,127.002108292339,35.0586707410237,"061-379-7120, 061-379-8882",지역응급의료센터
화천군보건의료원,강원특별자치도 화천군 화천읍 강변로 111 (화천군보건의료원),127.708883438378,38.1073824571151,"033-441-4000, 033-440-2880",지역응급의료기관
횡성대성병원,강원특별자치도 횡성군 횡성읍 횡성로 275,127.97994775890871,37.47845901170136,"033-343-0901, 033-345-1191",지역응급의료기관
효산의료재단안양샘병원,"경기도 안양시 만안구 삼덕로 9 (안양동, 안양샘병원)",126.92447734066778,37.39340413136221,"031-467-9717, 031-467-9119",지역응급의료센터
효산의료재단지샘병원,"경기도 군포시 군포로 591 (당동, (G샘병원)군포샘병원)",126.94735972779895,37.35864464913468,"031-389-3000, 031-389-3119",지역응급의료센터
효성시티병원,부산광역시 해운대구 해운대로 135 (재송동),129.12145899191526,35.18541271514478,"051-709-3000, 051-709-3119",응급실운영신고기관
흑룡의원,인천광역시 옹진군 백령면 백령로 831,124.6654985764,37.959524356,"032-837-6873, 032-837-3153",응급실운영신고기관
희명병원,서울특별시 금천구 시흥대로 244 (시흥동),126.90056251863875,37.45567063464179,"02-804-0002, 02-809-0122",지역응급의료기관
